Country,Date,Attack_Type,Attack_Count,Avg_Severity
IND,2024-01-23,Malware,230,4.905652889536224
IND,2024-01-23,Intrusion,230,2.1250400815218984
IND,2024-01-24,DDoS,242,1.2141786035706996
IND,2024-01-24,Malware,242,3.837088046679252
IND,2024-01-24,Intrusion,242,3.128444535348015
IND,2024-01-25,DDoS,100,1.89397725702336
IND,2024-01-25,Malware,100,3.822383159105968
IND,2024-01-25,Intrusion,100,1.7632379657852284
IND,2024-01-26,DDoS,100,2.012981452161003
IND,2024-01-26,Malware,100,4.822485519125424
IND,2024-01-26,Intrusion,100,1.1145247753426113
IND,2024-01-27,DDoS,102,1.969242425549791
IND,2024-01-27,Malware,102,2.6562713030712657
IND,2024-01-27,Intrusion,102,1.9309209674802141
IND,2024-01-28,DDoS,101,4.489862093034156
IND,2024-01-28,Malware,101,3.848253685636683
IND,2024-01-28,Intrusion,101,3.319847922140444
IND,2024-01-29,DDoS,101,3.7759684335571024
IND,2024-01-29,Malware,101,1.6656571372437594
IND,2024-01-29,Intrusion,101,4.145469543846792
IND,2024-01-30,DDoS,102,2.6681949132836036
IND,2024-01-30,Malware,102,2.4018808092717117
IND,2024-01-30,Intrusion,102,4.435255658699427
IND,2024-01-31,DDoS,102,3.2625795295391544
IND,2024-01-31,Malware,102,1.568246437772249
IND,2024-01-31,Intrusion,102,3.8191833445287466
IND,2024-02-01,DDoS,186,2.7384306154690137
IND,2024-02-01,Malware,186,2.9523690410599035
IND,2024-02-01,Intrusion,186,4.7096913459310485
IND,2024-02-02,DDoS,102,2.9503937521982437
IND,2024-02-02,Malware,102,3.3133164108172166
IND,2024-02-02,Intrusion,102,3.7569189454518077
IND,2024-02-03,DDoS,103,4.284442110966064
IND,2024-02-03,Malware,103,2.742020109813037
IND,2024-02-03,Intrusion,103,1.2893940395899421
IND,2024-02-04,DDoS,101,2.5077998867450884
IND,2024-02-04,Malware,101,1.4014699803802158
IND,2024-02-04,Intrusion,101,3.535116158173002
IND,2024-02-05,DDoS,103,4.551014037655945
IND,2024-02-05,Malware,103,4.830653899235893
IND,2024-02-05,Intrusion,103,4.470821839066752
IND,2024-02-06,DDoS,102,2.520964665653561
IND,2024-02-06,Malware,102,4.274170319622012
IND,2024-02-06,Intrusion,102,2.465012023993897
IND,2024-02-07,DDoS,102,3.425267789498128
IND,2024-02-07,Malware,102,2.460101216155292
IND,2024-02-07,Intrusion,102,4.6178957091251505
IND,2024-02-08,DDoS,101,2.859136823750003
IND,2024-02-08,Malware,101,4.9900549826475835
IND,2024-02-08,Intrusion,101,2.9740014562904666
IND,2024-02-09,DDoS,101,3.052277691453752
IND,2024-02-09,Malware,101,4.25606694207972
IND,2024-02-09,Intrusion,101,4.107441307593126
IND,2024-02-10,DDoS,102,3.832095135991647
IND,2024-02-10,Malware,102,2.016871316266753
IND,2024-02-10,Intrusion,102,4.448336343360926
IND,2024-02-11,DDoS,103,1.7766107864741962
IND,2024-02-11,Malware,103,1.5218225462055757
IND,2024-02-11,Intrusion,103,4.902419874356449
IND,2024-02-12,DDoS,103,4.572944588839787
IND,2024-02-12,Malware,103,4.545505538497581
IND,2024-02-12,Intrusion,103,3.1667472961349135
IND,2024-02-13,DDoS,102,3.1814514085345666
IND,2024-02-13,Malware,102,1.2048253967613163
IND,2024-02-13,Intrusion,102,3.9820123414110906
IND,2024-02-14,DDoS,103,3.590836299160919
IND,2024-02-14,Malware,103,3.010559219902141
IND,2024-02-14,Intrusion,103,2.967245289289824
IND,2024-02-15,DDoS,102,2.114854860564596
IND,2024-02-15,Malware,102,1.6354107677758232
IND,2024-02-15,Intrusion,102,1.7826651825013697
IND,2024-02-16,DDoS,247,1.6124537830887937
IND,2024-02-16,Malware,247,2.0770816972208306
IND,2024-02-16,Intrusion,247,3.36235863095434
IND,2024-02-17,DDoS,103,1.6158965189753163
IND,2024-02-17,Malware,103,4.17486970314085
IND,2024-02-17,Intrusion,103,4.1408114716513005
IND,2024-02-18,DDoS,103,2.154665210701842
IND,2024-02-18,Malware,103,4.751951461837988
IND,2024-02-18,Intrusion,103,4.302685783917912
IND,2024-02-19,DDoS,102,1.3289328860424021
IND,2024-02-19,Malware,102,2.673056323610303
IND,2024-02-19,Intrusion,102,3.237207488307308
IND,2024-02-20,DDoS,103,2.792906328432898
IND,2024-02-20,Malware,103,3.40410350995476
IND,2024-02-20,Intrusion,103,2.309506720461597
IND,2024-02-21,DDoS,105,4.361798326555222
IND,2024-02-21,Malware,105,2.294437877736283
IND,2024-02-21,Intrusion,105,4.354628617969828
IND,2024-02-22,DDoS,104,4.350916394490625
IND,2024-02-22,Malware,104,1.6110017266704664
IND,2024-02-22,Intrusion,104,1.3317086100389042
IND,2024-02-23,DDoS,103,2.8877494630211773
IND,2024-02-23,Malware,103,4.6315624016513315
IND,2024-02-23,Intrusion,103,2.452756784363397
IND,2024-02-24,DDoS,103,3.0029396245767934
IND,2024-02-24,Malware,103,2.823784743074645
IND,2024-02-24,Intrusion,103,2.377712184868753
IND,2024-02-25,DDoS,101,4.038247335655633
IND,2024-02-25,Malware,101,4.4119358761205465
IND,2024-02-25,Intrusion,101,4.891426418841371
IND,2024-02-26,DDoS,103,3.864373929959846
IND,2024-02-26,Malware,103,2.577032941982981
IND,2024-02-26,Intrusion,103,3.7083278878044323
IND,2024-02-27,DDoS,104,4.975092411071726
IND,2024-02-27,Malware,104,3.9156085431629997
IND,2024-02-27,Intrusion,104,4.809965201737298
IND,2024-02-28,DDoS,106,4.611604044653484
IND,2024-02-28,Malware,106,4.257676788858699
IND,2024-02-28,Intrusion,106,2.8366365215036455
IND,2024-02-29,DDoS,102,2.481280701802089
IND,2024-02-29,Malware,102,1.0809449305598018
IND,2024-02-29,Intrusion,102,3.0959726698586687
IND,2024-03-01,DDoS,105,3.101001859321953
IND,2024-03-01,Malware,105,4.896124899888255
IND,2024-03-01,Intrusion,105,4.645816013819357
IND,2024-03-02,DDoS,104,2.4755300862235567
IND,2024-03-02,Malware,104,2.6958247178530477
IND,2024-03-02,Intrusion,104,2.442131671406591
IND,2024-03-03,DDoS,102,3.0961506794703477
IND,2024-03-03,Malware,102,3.2883992678865
IND,2024-03-03,Intrusion,102,4.412054235951702
IND,2024-03-04,DDoS,106,1.5288460912811987
IND,2024-03-04,Malware,106,3.855658336334537
IND,2024-03-04,Intrusion,106,2.741744515608142
IND,2024-03-05,DDoS,103,1.2000752836087454
IND,2024-03-05,Malware,103,2.948998241381804
IND,2024-03-05,Intrusion,103,2.4217467228981255
IND,2024-03-06,DDoS,102,3.77868691838783
IND,2024-03-06,Malware,102,4.0779415492623485
IND,2024-03-06,Intrusion,102,1.9791580761176992
IND,2024-03-07,DDoS,102,4.3950108022609395
IND,2024-03-07,Malware,102,1.0398389648172133
IND,2024-03-07,Intrusion,102,4.7484499756858884
IND,2024-03-08,DDoS,107,2.287386540805281
IND,2024-03-08,Malware,107,1.9859116383069448
IND,2024-03-08,Intrusion,107,1.036022657057901
IND,2024-03-09,DDoS,104,1.5509132060685644
IND,2024-03-09,Malware,104,3.4486648828925826
IND,2024-03-09,Intrusion,104,1.6661823543752052
IND,2024-03-10,DDoS,103,3.3604656893778833
IND,2024-03-10,Malware,103,2.192166793387658
IND,2024-03-10,Intrusion,103,1.1402597960748748
IND,2024-03-11,DDoS,102,1.1053893287756704
IND,2024-03-11,Malware,102,3.956498668546185
IND,2024-03-11,Intrusion,102,2.2720388192571925
IND,2024-03-12,DDoS,106,2.7269312953713967
IND,2024-03-12,Malware,106,2.8119924033198553
IND,2024-03-12,Intrusion,106,3.051530410038295
IND,2024-03-13,DDoS,104,2.0940114633188283
IND,2024-03-13,Malware,104,1.4863493981341076
IND,2024-03-13,Intrusion,104,3.224229340765846
IND,2024-03-14,DDoS,102,2.7699652546721496
IND,2024-03-14,Malware,102,3.5877868333492215
IND,2024-03-14,Intrusion,102,2.9765029645650825
IND,2024-03-15,DDoS,106,3.1768000084545114
IND,2024-03-15,Malware,106,3.9591854877443966
IND,2024-03-15,Intrusion,106,3.82374647084648
IND,2024-03-16,DDoS,105,3.7156120834388275
IND,2024-03-16,Malware,105,4.4942384090904515
IND,2024-03-16,Intrusion,105,2.7290851511526744
IND,2024-03-17,DDoS,105,4.05698248340952
IND,2024-03-17,Malware,105,3.330215348167976
IND,2024-03-17,Intrusion,105,1.2840271208903542
IND,2024-03-18,DDoS,106,1.1231324089505605
IND,2024-03-18,Malware,106,3.9935854248389724
IND,2024-03-18,Intrusion,106,4.035176570817251
IND,2024-03-19,DDoS,163,1.216537633609283
IND,2024-03-19,Malware,163,3.387427443137964
IND,2024-03-19,Intrusion,163,2.7113622825082118
IND,2024-03-20,DDoS,102,1.3612742411962921
IND,2024-03-20,Malware,102,3.2506164786852367
IND,2024-03-20,Intrusion,102,2.9161629026984546
IND,2024-03-21,DDoS,108,3.4499580283883335
IND,2024-03-21,Malware,108,3.951812481011754
IND,2024-03-21,Intrusion,108,4.069113204214593
IND,2024-03-22,DDoS,158,2.6378829675551088
IND,2024-03-22,Malware,158,4.812291074488548
IND,2024-03-22,Intrusion,158,4.461717620330744
IND,2024-03-23,DDoS,108,1.637132149397834
IND,2024-03-23,Malware,108,2.7415575845120537
IND,2024-03-23,Intrusion,108,2.6075948318238664
IND,2024-03-24,DDoS,103,3.333544929310992
IND,2024-03-24,Malware,103,3.999947937519901
IND,2024-03-24,Intrusion,103,3.0395597928224407
IND,2024-03-25,DDoS,106,4.433165342212424
IND,2024-03-25,Malware,106,2.2390583327407483
IND,2024-03-25,Intrusion,106,4.885189841226368
IND,2024-03-26,DDoS,107,4.8330046889300124
IND,2024-03-26,Malware,107,1.364047227530068
IND,2024-03-26,Intrusion,107,1.9241445517882378
IND,2024-03-27,DDoS,102,3.8204525865559797
IND,2024-03-27,Malware,102,4.401194946287167
IND,2024-03-27,Intrusion,102,2.7362843272639217
IND,2024-03-28,DDoS,162,3.3611962870223984
IND,2024-03-28,Malware,162,3.520028541786093
IND,2024-03-28,Intrusion,162,4.38167680680308
IND,2024-03-29,DDoS,103,2.417062885310503
IND,2024-03-29,Malware,103,4.623807676778577
IND,2024-03-29,Intrusion,103,4.603853984155055
IND,2024-03-30,DDoS,155,4.607353265766685
IND,2024-03-30,Malware,155,1.5094881441334436
IND,2024-03-30,Intrusion,155,4.294897144547949
IND,2024-03-31,DDoS,109,4.9632054237837515
IND,2024-03-31,Malware,109,2.8891238573152043
IND,2024-03-31,Intrusion,109,3.2153443300088824
IND,2024-04-01,DDoS,107,2.286948119433111
IND,2024-04-01,Malware,107,1.3000883555716727
IND,2024-04-01,Intrusion,107,4.582604921607674
IND,2024-04-02,DDoS,108,1.558107122238677
IND,2024-04-02,Malware,108,4.107073085400291
IND,2024-04-02,Intrusion,108,3.50338666420244
IND,2024-04-03,DDoS,109,2.016084596382251
IND,2024-04-03,Malware,109,4.43891513400893
IND,2024-04-03,Intrusion,109,3.800753037176212
IND,2024-04-04,DDoS,104,3.4382741355938564
IND,2024-04-04,Malware,104,1.364264728328724
IND,2024-04-04,Intrusion,104,2.8956790436447677
IND,2024-04-05,DDoS,109,1.8335347160353015
IND,2024-04-05,Malware,109,3.645215849147467
IND,2024-04-05,Intrusion,109,4.645024607337152
IND,2024-04-06,DDoS,106,1.8309970920487615
IND,2024-04-06,Malware,106,3.594987748946617
IND,2024-04-06,Intrusion,106,4.484748185401271
IND,2024-04-07,DDoS,104,4.475028922146349
IND,2024-04-07,Malware,104,3.1462186840431974
IND,2024-04-07,Intrusion,104,4.0075049774767635
IND,2024-04-08,DDoS,109,2.393098461452766
IND,2024-04-08,Malware,109,2.5581966579260897
IND,2024-04-08,Intrusion,109,3.0451829849841383
IND,2024-04-09,DDoS,209,4.497186240888697
IND,2024-04-09,Malware,209,1.5381019691567381
IND,2024-04-09,Intrusion,209,1.6911586075298528
IND,2024-04-10,DDoS,108,2.1629754635626957
IND,2024-04-10,Malware,108,3.459083812625049
IND,2024-04-10,Intrusion,108,4.61110419105818
IND,2024-04-11,DDoS,216,3.614411810140906
IND,2024-04-11,Malware,216,4.352636805604346
IND,2024-04-11,Intrusion,216,3.1008088009231884
IND,2024-04-12,DDoS,108,3.0987536483739095
IND,2024-04-12,Malware,108,3.2203304057506044
IND,2024-04-12,Intrusion,108,3.9698302568542263
IND,2024-04-13,DDoS,103,2.473241528346927
IND,2024-04-13,Malware,103,2.456109876858265
IND,2024-04-13,Intrusion,103,4.83775838296466
IND,2024-04-14,DDoS,110,4.020375869192586
IND,2024-04-14,Malware,110,4.003245525497756
IND,2024-04-14,Intrusion,110,2.0621767392129655
IND,2024-04-15,DDoS,108,4.577211573274592
IND,2024-04-15,Malware,108,2.9007908778277978
IND,2024-04-15,Intrusion,108,4.780470029370184
IND,2024-04-16,DDoS,109,1.296636423096123
IND,2024-04-16,Malware,109,4.565815492578997
IND,2024-04-16,Intrusion,109,4.390724791848866
IND,2024-04-17,DDoS,229,3.7175739524497042
IND,2024-04-17,Malware,229,4.746751706668598
IND,2024-04-17,Intrusion,229,4.307796100336443
IND,2024-04-18,DDoS,105,3.276566281817073
IND,2024-04-18,Malware,105,2.5294583916668434
IND,2024-04-18,Intrusion,105,4.738232290173127
IND,2024-04-19,DDoS,111,3.1552774689986762
IND,2024-04-19,Malware,111,2.784457228500751
IND,2024-04-19,Intrusion,111,3.2592732558407884
IND,2024-04-20,DDoS,105,1.1918702343179035
IND,2024-04-20,Malware,105,4.528192744030795
IND,2024-04-20,Intrusion,105,2.777575275663079
IND,2024-04-21,DDoS,111,1.5567512110319481
IND,2024-04-21,Malware,111,1.0135513919305565
IND,2024-04-21,Intrusion,111,1.9811603745745718
IND,2024-04-22,DDoS,106,1.3967781204515144
IND,2024-04-22,Malware,106,4.635549761545871
IND,2024-04-22,Intrusion,106,1.8600902774247383
IND,2024-04-23,DDoS,111,1.726031846485982
IND,2024-04-23,Malware,111,1.055926851885459
IND,2024-04-23,Intrusion,111,4.087221873912938
IND,2024-04-24,DDoS,109,3.4566508104647955
IND,2024-04-24,Malware,109,1.7527999267194492
IND,2024-04-24,Intrusion,109,2.141111987763519
IND,2024-04-25,DDoS,112,4.817383806493203
IND,2024-04-25,Malware,112,1.9894054872709712
IND,2024-04-25,Intrusion,112,3.926583615679552
IND,2024-04-26,DDoS,108,2.191389393440087
IND,2024-04-26,Malware,108,2.823663748088455
IND,2024-04-26,Intrusion,108,1.2848268701649301
IND,2024-04-27,DDoS,109,1.9732077119318685
IND,2024-04-27,Malware,109,3.9016484927718817
IND,2024-04-27,Intrusion,109,1.273393485792779
IND,2024-04-28,DDoS,154,1.7720599416227945
IND,2024-04-28,Malware,154,4.530968304828322
IND,2024-04-28,Intrusion,154,4.237892838461738
IND,2024-04-29,DDoS,231,2.9115626437829984
IND,2024-04-29,Malware,231,3.909589175383806
IND,2024-04-29,Intrusion,231,2.482842628151136
IND,2024-04-30,DDoS,112,2.7723037317337953
IND,2024-04-30,Malware,112,1.6629960615538195
IND,2024-04-30,Intrusion,112,4.928178491145536
IND,2024-05-01,DDoS,104,3.3568468938104816
IND,2024-05-01,Malware,104,3.5058554210162236
IND,2024-05-01,Intrusion,104,3.152318171496217
IND,2024-05-02,DDoS,108,1.4647231000475638
IND,2024-05-02,Malware,108,3.2200740968211643
IND,2024-05-02,Intrusion,108,2.148850284509446
IND,2024-05-03,DDoS,237,4.048286613758902
IND,2024-05-03,Malware,237,4.890057928638971
IND,2024-05-03,Intrusion,237,1.1502242789607582
IND,2024-05-04,DDoS,110,1.781690346553396
IND,2024-05-04,Malware,110,1.044618349247322
IND,2024-05-04,Intrusion,110,1.9693029209852857
IND,2024-05-05,DDoS,111,1.9243556885382742
IND,2024-05-05,Malware,111,3.036013781930473
IND,2024-05-05,Intrusion,111,4.5512724598599945
IND,2024-05-06,DDoS,107,2.578516279624128
IND,2024-05-06,Malware,107,2.489875755648433
IND,2024-05-06,Intrusion,107,2.822943256033939
IND,2024-05-07,DDoS,107,3.5360030696639524
IND,2024-05-07,Malware,107,2.456611276418422
IND,2024-05-07,Intrusion,107,4.409461397048174
IND,2024-05-08,DDoS,105,3.44205265636864
IND,2024-05-08,Malware,105,2.4568088905980643
IND,2024-05-08,Intrusion,105,1.8397273266939376
IND,2024-05-09,DDoS,113,2.945636395964346
IND,2024-05-09,Malware,113,1.89900015270943
IND,2024-05-09,Intrusion,113,1.7806984601600249
IND,2024-05-10,DDoS,111,4.1086447848223795
IND,2024-05-10,Malware,111,1.9159487412012468
IND,2024-05-10,Intrusion,111,3.10656905410079
IND,2024-05-11,DDoS,106,3.3184435969131356
IND,2024-05-11,Malware,106,4.508619601484777
IND,2024-05-11,Intrusion,106,4.470989560326922
IND,2024-05-12,DDoS,113,1.0614650029388932
IND,2024-05-12,Malware,113,2.7057752228572127
IND,2024-05-12,Intrusion,113,3.4247741496965616
IND,2024-05-13,DDoS,104,3.605344423200822
IND,2024-05-13,Malware,104,1.616302929892334
IND,2024-05-13,Intrusion,104,3.5861403951229303
IND,2024-05-14,DDoS,109,4.002095922786996
IND,2024-05-14,Malware,109,2.35635045305072
IND,2024-05-14,Intrusion,109,3.8395817335258142
IND,2024-05-15,DDoS,110,2.6314401023636536
IND,2024-05-15,Malware,110,3.820138089053331
IND,2024-05-15,Intrusion,110,1.9074820653259765
IND,2024-05-16,DDoS,111,3.523118932419728
IND,2024-05-16,Malware,111,3.3502470885991933
IND,2024-05-16,Intrusion,111,2.4141954168173485
IND,2024-05-17,DDoS,109,3.3893972039114124
IND,2024-05-17,Malware,109,2.889848455659562
IND,2024-05-17,Intrusion,109,3.7932532957622405
IND,2024-05-18,DDoS,105,1.8090927269681214
IND,2024-05-18,Malware,105,1.855735131204189
IND,2024-05-18,Intrusion,105,1.0232150753717644
IND,2024-05-19,DDoS,113,3.9956705619140784
IND,2024-05-19,Malware,113,4.176650835350438
IND,2024-05-19,Intrusion,113,1.809870168383
IND,2024-05-20,DDoS,260,3.009611173920507
IND,2024-05-20,Malware,260,4.6679149960740105
IND,2024-05-20,Intrusion,260,3.8270611274465245
IND,2024-05-21,DDoS,105,1.3401744852242845
IND,2024-05-21,Malware,105,1.8799645075877227
IND,2024-05-21,Intrusion,105,1.0352593331778905
IND,2024-05-22,DDoS,108,2.37775315371404
IND,2024-05-22,Malware,108,4.146610064305387
IND,2024-05-22,Intrusion,108,2.355744879748105
IND,2024-05-23,DDoS,115,1.522793014993252
IND,2024-05-23,Malware,115,1.6934926270300328
IND,2024-05-23,Intrusion,115,2.363506158335746
IND,2024-05-24,DDoS,114,2.3948112433719135
IND,2024-05-24,Malware,114,4.054588130092879
IND,2024-05-24,Intrusion,114,1.3878055705068588
IND,2024-05-25,DDoS,111,4.348959998061837
IND,2024-05-25,Malware,111,1.267188309048688
IND,2024-05-25,Intrusion,111,4.76937403068543
IND,2024-05-26,DDoS,251,1.3542726953003204
IND,2024-05-26,Malware,251,2.165090089022948
IND,2024-05-26,Intrusion,251,2.4896026641414246
IND,2024-05-27,DDoS,111,3.3837072484669353
IND,2024-05-27,Malware,111,3.5774628019702694
IND,2024-05-27,Intrusion,111,4.030039291274024
IND,2024-05-28,DDoS,104,4.3328378276410495
IND,2024-05-28,Malware,104,3.822479216720576
IND,2024-05-28,Intrusion,104,3.309366900785481
IND,2024-05-29,DDoS,109,3.8012254155352285
IND,2024-05-29,Malware,109,1.8067998505241016
IND,2024-05-29,Intrusion,109,2.718981524302667
IND,2024-05-30,DDoS,110,1.2208705070016226
IND,2024-05-30,Malware,110,4.818550053440223
IND,2024-05-30,Intrusion,110,1.514309043187514
IND,2024-05-31,DDoS,107,3.0249241443635206
IND,2024-05-31,Malware,107,1.1025289995376903
IND,2024-05-31,Intrusion,107,4.698989903457447
IND,2024-06-01,DDoS,112,3.097031711615342
IND,2024-06-01,Malware,112,1.915769344557781
IND,2024-06-01,Intrusion,112,1.486491562720377
IND,2024-06-02,DDoS,108,2.021713124184362
IND,2024-06-02,Malware,108,3.026764804025195
IND,2024-06-02,Intrusion,108,4.865637184493716
IND,2024-06-03,DDoS,114,4.559724223560392
IND,2024-06-03,Malware,114,3.603515349983109
IND,2024-06-03,Intrusion,114,2.900986106348802
IND,2024-06-04,DDoS,107,2.88547244069199
IND,2024-06-04,Malware,107,4.4745126820414445
IND,2024-06-04,Intrusion,107,2.166307078303061
IND,2024-06-05,DDoS,110,4.421257857451753
IND,2024-06-05,Malware,110,3.349660655170667
IND,2024-06-05,Intrusion,110,4.556369592995841
IND,2024-06-06,DDoS,197,1.2145135614857967
IND,2024-06-06,Malware,197,3.0038772074354734
IND,2024-06-06,Intrusion,197,2.499858196298117
IND,2024-06-07,DDoS,109,4.174364788809294
IND,2024-06-07,Malware,109,2.122360863897476
IND,2024-06-07,Intrusion,109,3.2271935374926866
IND,2024-06-08,DDoS,107,1.537724331342936
IND,2024-06-08,Malware,107,4.256267623805067
IND,2024-06-08,Intrusion,107,3.4244383994118923
IND,2024-06-09,DDoS,198,2.358115676522773
IND,2024-06-09,Malware,198,1.4325837693487946
IND,2024-06-09,Intrusion,198,3.0260048041477012
IND,2024-06-10,DDoS,107,4.878106093296028
IND,2024-06-10,Malware,107,1.1547398330287661
IND,2024-06-10,Intrusion,107,4.0140156044292326
IND,2024-06-11,DDoS,115,2.4744826099931547
IND,2024-06-11,Malware,115,1.2633686580346186
IND,2024-06-11,Intrusion,115,3.488667696694431
IND,2024-06-12,DDoS,110,2.123533092270399
IND,2024-06-12,Malware,110,4.640886805641248
IND,2024-06-12,Intrusion,110,2.2164400293713475
IND,2024-06-13,DDoS,114,3.1750498236746227
IND,2024-06-13,Malware,114,1.4009275127051444
IND,2024-06-13,Intrusion,114,4.72864687685453
IND,2024-06-14,DDoS,107,1.3231168554973745
IND,2024-06-14,Malware,107,2.54916469470132
IND,2024-06-14,Intrusion,107,3.400810188370323
IND,2024-06-15,DDoS,107,3.778167896149096
IND,2024-06-15,Malware,107,1.2219357682716425
IND,2024-06-15,Intrusion,107,2.1381624410882245
IND,2024-06-16,DDoS,116,1.3195747511654434
IND,2024-06-16,Malware,116,4.421943818783831
IND,2024-06-16,Intrusion,116,1.367584368308425
IND,2024-06-17,DDoS,115,2.4431536043149067
IND,2024-06-17,Malware,115,3.448836253028863
IND,2024-06-17,Intrusion,115,1.6115484625919927
IND,2024-06-18,DDoS,113,1.8637528160805403
IND,2024-06-18,Malware,113,1.5114152716347822
IND,2024-06-18,Intrusion,113,2.249623590718527
IND,2024-06-19,DDoS,117,3.355037854260038
IND,2024-06-19,Malware,117,4.159472429518972
IND,2024-06-19,Intrusion,117,3.6249595729934345
IND,2024-06-20,DDoS,115,2.6471281099430986
IND,2024-06-20,Malware,115,2.8952337398405548
IND,2024-06-20,Intrusion,115,2.6580833175607244
IND,2024-06-21,DDoS,115,1.9200018101935994
IND,2024-06-21,Malware,115,1.0228837261678585
IND,2024-06-21,Intrusion,115,3.605279588904957
IND,2024-06-22,DDoS,105,4.560460545239238
IND,2024-06-22,Malware,105,4.436185318826624
IND,2024-06-22,Intrusion,105,1.3069094877128236
IND,2024-06-23,DDoS,107,2.980686368986665
IND,2024-06-23,Malware,107,3.4368906510774186
IND,2024-06-23,Intrusion,107,2.099633349928963
IND,2024-06-24,DDoS,115,3.379664083675486
IND,2024-06-24,Malware,115,2.2992964389942188
IND,2024-06-24,Intrusion,115,1.1014859521692624
IND,2024-06-25,DDoS,112,1.8590146633003308
IND,2024-06-25,Malware,112,4.3378949738505135
IND,2024-06-25,Intrusion,112,2.6811610402170207
IND,2024-06-26,DDoS,117,4.491794921636007
IND,2024-06-26,Malware,117,4.454492003679814
IND,2024-06-26,Intrusion,117,2.486078300974293
IND,2024-06-27,DDoS,119,4.100584310914378
IND,2024-06-27,Malware,119,2.7323208144085247
IND,2024-06-27,Intrusion,119,1.7681679742360163
IND,2024-06-28,DDoS,164,1.7924167769643495
IND,2024-06-28,Malware,164,1.1032286727649243
IND,2024-06-28,Intrusion,164,1.0811198950696799
IND,2024-06-29,DDoS,114,3.6467002428701214
IND,2024-06-29,Malware,114,2.2441668202279357
IND,2024-06-29,Intrusion,114,2.2800439569882536
IND,2024-06-30,DDoS,108,3.7206341870355146
IND,2024-06-30,Malware,108,1.2325351641073143
IND,2024-06-30,Intrusion,108,4.716465410765302
IND,2024-07-01,DDoS,118,4.998692820968369
IND,2024-07-01,Malware,118,1.686090775148748
IND,2024-07-01,Intrusion,118,4.08618582924951
IND,2024-07-02,DDoS,115,1.323387206573016
IND,2024-07-02,Malware,115,4.499733297402596
IND,2024-07-02,Intrusion,115,4.435005036763568
IND,2024-07-03,DDoS,118,3.8095845701617073
IND,2024-07-03,Malware,118,3.2282637307356685
IND,2024-07-03,Intrusion,118,4.411824454694996
IND,2024-07-04,DDoS,106,3.0946895999959407
IND,2024-07-04,Malware,106,2.941489484818202
IND,2024-07-04,Intrusion,106,2.415623305027435
IND,2024-07-05,DDoS,106,1.663511698650142
IND,2024-07-05,Malware,106,1.5980345580827846
IND,2024-07-05,Intrusion,106,3.3076381412910054
IND,2024-07-06,DDoS,111,1.7784770172982607
IND,2024-07-06,Malware,111,2.5628697690184965
IND,2024-07-06,Intrusion,111,4.786255371914975
IND,2024-07-07,DDoS,116,3.6734428084695763
IND,2024-07-07,Malware,116,3.9605975747903632
IND,2024-07-07,Intrusion,116,2.792514797860638
IND,2024-07-08,DDoS,176,3.946626940875162
IND,2024-07-08,Malware,176,2.8316983194435914
IND,2024-07-08,Intrusion,176,3.277340807104376
IND,2024-07-09,DDoS,114,3.368760721716873
IND,2024-07-09,Malware,114,4.514790335304303
IND,2024-07-09,Intrusion,114,2.4275546491216047
IND,2024-07-10,DDoS,117,1.8553555579810572
IND,2024-07-10,Malware,117,1.1511318722583805
IND,2024-07-10,Intrusion,117,1.1720558575202213
IND,2024-07-11,DDoS,116,3.7135725856236292
IND,2024-07-11,Malware,116,3.6421296617459444
IND,2024-07-11,Intrusion,116,3.458571275739544
IND,2024-07-12,DDoS,110,2.92106770266251
IND,2024-07-12,Malware,110,4.481643314233201
IND,2024-07-12,Intrusion,110,2.4377801047289567
IND,2024-07-13,DDoS,219,3.7946279203249604
IND,2024-07-13,Malware,219,2.028708544097709
IND,2024-07-13,Intrusion,219,3.2563396867545005
IND,2024-07-14,DDoS,109,1.5515952869213359
IND,2024-07-14,Malware,109,3.3649716230024564
IND,2024-07-14,Intrusion,109,2.259142494867832
IND,2024-07-15,DDoS,111,4.7946246308262594
IND,2024-07-15,Malware,111,3.565961476257151
IND,2024-07-15,Intrusion,111,4.507675727483388
IND,2024-07-16,DDoS,117,2.4279347685604518
IND,2024-07-16,Malware,117,3.0507522893152457
IND,2024-07-16,Intrusion,117,3.7029870413887083
IND,2024-07-17,DDoS,187,2.014677836486786
IND,2024-07-17,Malware,187,4.499908234496471
IND,2024-07-17,Intrusion,187,4.696311221177078
IND,2024-07-18,DDoS,120,4.725066509605352
IND,2024-07-18,Malware,120,2.591514349909474
IND,2024-07-18,Intrusion,120,4.812064704161771
IND,2024-07-19,DDoS,106,1.1680230696752476
IND,2024-07-19,Malware,106,4.627491327276211
IND,2024-07-19,Intrusion,106,2.9378912361327703
IND,2024-07-20,DDoS,110,3.265866423918537
IND,2024-07-20,Malware,110,1.5975381870849117
IND,2024-07-20,Intrusion,110,2.8766641942695945
IND,2024-07-21,DDoS,119,1.0619298365500613
IND,2024-07-21,Malware,119,2.091668641297485
IND,2024-07-21,Intrusion,119,1.0098183457753769
IND,2024-07-22,DDoS,106,3.9132620419749387
IND,2024-07-22,Malware,106,4.195087316458514
IND,2024-07-22,Intrusion,106,4.780759044508026
IND,2024-07-23,DDoS,111,2.018507466611582
IND,2024-07-23,Malware,111,4.696591796546796
IND,2024-07-23,Intrusion,111,4.101263015521504
